"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"O14678-1","H0YCY9-1","ENST00000474270","ENSP00000432557","14","74292826","74288754","1"
"O14678-1","G3V3W1-1","ENST00000554453","ENSP00000451457","14","74302912","74295960","1"
"O14678-1","H0YJL8-1","ENST00000556971","ENSP00000451770","14","74302910","74292853","1"
"O14678-1","G3V4U7-1","ENST00000557588","ENSP00000451993","14","74302912","74292854","1"
"Q96L73-1","H7BYB0-1","ENST00000375350","ENSP00000364499","5","177212111","177229871","0"
"Q5BJH7-1","K7EPQ7-1","ENST00000592246","ENSP00000467489","19","38309608","38305355","1"
"Q5BJH7-1","K7ERY2-1","ENST00000589247","ENSP00000468463","19","38315729","38307473","1"
"Q5BJH7-1","K7EJQ6-1","ENST00000587039","ENSP00000465277","19","38309608","38309224","1"
"Q5BJH7-1","K7ERQ0-1","ENST00000588002","ENSP00000468358","19","38309643","38307428","1"
"Q5BJH7-1","Q5BJH7-1","ENST00000339413","ENSP00000343435","19","38315917","38305355","1"
"Q5BJH7-1","Q5BJH7-2","ENST00000392124","ENSP00000375971","19","38309608","38305355","1"
"Q5BJH7-1","Q5BJH7-4","ENST00000337679","ENSP00000337411","19","38315917","38305492","1"
"Q5BJH7-1","Q5BJH7-5","ENST00000591755","ENSP00000465446","19","38315917","38306889","1"
"Q5BJH7-1","Q5BJH7-6","ENST00000329420","ENSP00000329559","19","38315729","38305355","1"
"B5MCY1-1","B5MCY1-1","ENST00000405799","ENSP00000384376","2","21137468","21143269","0"
"Q7Z7A1-1","Q5JVD5-1","ENST00000373844","ENSP00000362950","9","121158011","121161293","0"
"Q8N8A6-1","Q8N8A6-1","ENST00000397333","ENSP00000380495","12","132144296","132139275","1"
"O14672-1","H0YK87-1","ENST00000558004","ENSP00000452704","15","58749534","58665184","1"
"O14672-1","C9J9B4-1","ENST00000439637","ENSP00000391930","15","58749534","58665148","1"
"O14672-1","O14672-1","ENST00000260408","ENSP00000260408","15","58749534","58597550","1"
"O14672-1","B5MC71-1","ENST00000402627","ENSP00000386056","15","58749534","58597460","1"
"O14672-1","H0YK32-1","ENST00000561288","ENSP00000452639","15","58749534","58597460","1"
"O14672-1","H3BS53-1","ENST00000396136","ENSP00000456542","15","58679282","58676279","1"
"O14672-1","H0YNC5-1","ENST00000559053","ENSP00000453952","15","58749534","58627713","1"
"O14672-1","A0A087WYG1-1","ENST00000461408","ENSP00000481779","15","58749534","58748915","1"
"Q7Z7A1-1","Q5JVD1-1","ENST00000373847","ENSP00000362953","9","121123937","121157881","0"
"Q8N8A2-1","H7C4A0-1","ENST00000422886","ENSP00000416319","2","197110844","197013512","1"
"Q8N8A2-1","F8WBW3-1","ENST00000447713","ENSP00000405983","2","197310604","197136654","1"
"Q8N8A2-1","C9JY51-1","ENST00000443014","ENSP00000399895","2","197187058","197125996","1"
"Q8N8A2-1","A0A2R8Y7Y4-1","ENST00000647377","ENSP00000496628","2","197310604","196990683","1"
"Q8N8A2-1","Q8N8A2-1","ENST00000282272","ENSP00000282272","2","197310604","196989594","1"
"Q8N8A2-1","Q8N8A2-3","ENST00000409153","ENSP00000387141","2","197310604","197078616","1"
"Q8N8A2-1","Q8N8A2-4","ENST00000328737","ENSP00000331516","2","197187058","196995378","1"
"Q8N8A2-1","Q8N8A2-5","ENST00000409919","ENSP00000387233","2","197310604","197099815","1"
"Q8N8A2-1","H7C209-1","ENST00000424317","ENSP00000403415","2","197122733","196967442","1"
"Q7Z7A1-1","Q5JVD3-1","ENST00000373865","ENSP00000362972","9","121088327","121115125","0"
"Q12884-1","F8WF29-1","ENST00000450031","ENSP00000407404","2","162242935","162221700","1"
"Q8NCC5-1","F8WF28-1","ENST00000462881","ENSP00000419410","7","140382526","140380282","1"
"O15127-1","H3BMN2-1","ENST00000565345","ENSP00000454464","15","74851374","74848605","1"
"Q96FE5-1","H3BMN3-1","ENST00000567726","ENSP00000454465","15","77615888","77615514","1"
"Q13286-1","H3BMN4-1","ENST00000564091","ENSP00000454466","16","28486363","28477519","1"
"P22676-1","H3BMN5-1","ENST00000490520","ENSP00000454467","16","71372178","71385636","0"
"Q8WXB4-1","F8VVX5-1","ENST00000547121","ENSP00000449865","19","58001319","57999778","1"
"Q8WXB4-1","F8W1C8-1","ENST00000551380","ENSP00000446972","19","58001319","57978304","1"
"Q8WXB4-1","Q8WXB4-1","ENST00000341164","ENSP00000343617","19","58001319","57978304","1"
"Q8WXB4-1","F8VZG6-1","ENST00000550599","ENSP00000446845","19","58001319","57988636","1"
"Q8WXB4-1","F8W1H2-1","ENST00000552184","ENSP00000447075","19","58001319","58000573","1"
"Q8WXB4-1","F8VZC9-1","ENST00000546715","ENSP00000447726","19","58001319","58000507","1"
"Q9UNN8-1","A0A0U1RQQ4-1","ENST00000635377","ENSP00000489117","20","35174732","35215901","0"
"Q9UNN8-1","A0A0U1RRC4-1","ENST00000634509","ENSP00000489456","20","35176353","35215900","0"
"Q9UNN8-1","Q9UNN8-1","ENST00000216968","ENSP00000216968","20","35172155","35176810","0"
"P14410-1","F8WF21-1","ENST00000476593","ENSP00000419450","3","165076012","165074664","1"
"Q9UNN5-1","Q9UNN5-1","ENST00000396153","ENSP00000379457","1","50959811","50441443","1"
"Q9UNN5-1","B3KT28-1","ENST00000494400","ENSP00000434929","1","50705860","50452089","1"
"Q9UNN5-1","B1ANM7-1","ENST00000371778","ENSP00000360843","1","50959787","50441443","1"
"P50570-1","K7EPK9-1","ENST00000586939","ENSP00000467430","19","10775792","10777152","0"
"P50570-1","K7EMR9-1","ENST00000591818","ENSP00000466621","19","10830338","10833457","0"
"P50570-1","P50570-1","ENST00000355667","ENSP00000347890","19","10718243","10831044","0"
"P50570-1","K7EMQ3-1","ENST00000587830","ENSP00000466603","19","10783016","10812299","0"
"P50570-1","P50570-2","ENST00000359692","ENSP00000352721","19","10718243","10831044","0"
"P50570-1","P50570-3","ENST00000408974","ENSP00000386192","19","10718243","10831044","0"
"P50570-1","P50570-4","ENST00000389253","ENSP00000373905","19","10718243","10831044","0"
"P50570-1","P50570-5","ENST00000585892","ENSP00000468734","19","10718243","10831044","0"
"P50570-1","K7ENE7-1","ENST00000589106","ENSP00000466914","19","10829112","10830380","0"
"Q9NQE7-1","F8WF25-1","ENST00000466364","ENSP00000419437","6","27247738","27254752","0"
"Q14498-1","F8WF24-1","ENST00000433027","ENSP00000407466","20","35740874","35736552","1"
"P30408-1","F8WF27-1","ENST00000493348","ENSP00000419426","3","149377547","149371832","1"
"Q96E40-1","Q96E40-1","ENST00000372136","ENSP00000361209","9","132883948","132888608","0"
"Q96E40-1","Q96E40-2","ENST00000350499","ENSP00000298546","9","132883948","132889965","0"
"O43768-1","Q5T5H1-1","ENST00000369016","ENSP00000358012","1","150629470","150601117","1"
"Q9P270-1","D6REM5-1","ENST00000505131","ENSP00000426744","4","48379836","48382816","0"
"Q9P270-1","Q9P270-1","ENST00000264313","ENSP00000264313","4","48341740","48422074","0"
"Q9P270-1","H0Y9L2-1","ENST00000510595","ENSP00000424473","4","48383678","48420446","0"
"Q9P270-1","D6RIF6-1","ENST00000512093","ENSP00000425923","4","48377937","48422074","0"
"P18085-1","F8WDB3-1","ENST00000486310","ENSP00000420655","3","57597140","57584004","1"
"P47869-1","H0Y9V8-1","ENST00000514236","ENSP00000425240","4","46305577","46303455","1"
"P60228-1","H0YAW4-1","ENST00000522352","ENSP00000428170","8","108203481","108201888","1"
"B4DX44-1","A0A1D5RMN6-1","ENST00000438373","ENSP00000391083","7","64314151","64336285","0"
"B4DX44-1","B4DX44-1","ENST00000355095","ENSP00000347210","7","64314151","64349144","0"
"P03372-1","Q5T5H8-1","ENST00000404742","ENSP00000385373","6","151807913","151808164","0"
"P17844-1","J3QSF1-1","ENST00000579996","ENSP00000464659","17","64503435","64502431","1"
"P50225-1","A0A7I2V2T5-1","ENST00000677940","ENSP00000503077","16","28623197","28592055","1"
"Q8IVW4-1","B4DX41-1","ENST00000523054","ENSP00000428500","5","134321875","134299700","1"
"Q9P2B7-1","A0A0A0MQZ5-1","ENST00000296775","ENSP00000296775","4","185191196","185191003","1"
"Q8N3J5-1","A0A0A0MQZ4-1","ENST00000295908","ENSP00000295908","4","88278583","88262598","1"
"O95478-1","A0A0A0MQZ6-1","ENST00000296802","ENSP00000296802","5","74767361","74776648","0"
"P34998-1","A0A0A0MQZ1-1","ENST00000614143","ENSP00000479052","17","46313122","46262887","1"
"O76036-1","A0A0A0MQZ0-1","ENST00000638974","ENSP00000491346","19","54933637","54940317","0"
"A4UGR9-1","A0A0A0MQZ3-1","ENST00000295237","ENSP00000295237","2","167249151","167254123","0"
"Q9NRI5-1","C4P093-1","ENST00000295051","ENSP00000295051","1","231626868","231800114","0"
"Q16670-1","B4DMT1-1","ENST00000611552","ENSP00000478769","6","28276284","28277093","0"
"Q9NUQ2-1","H0YAW1-1","ENST00000523586","ENSP00000428152","8","6708860","6709072","0"
"Q8TBY0-1","D6RF41-1","ENST00000512640","ENSP00000426672","4","154796753","154798058","0"
"Q8TBY0-1","Q8TBY0-1","ENST00000281722","ENSP00000281722","4","154796753","154828064","0"
"Q8TBY0-1","Q8TBY0-2","ENST00000510397","ENSP00000422813","4","154796753","154826775","0"
"Q8TBY0-1","Q8TBY0-3","ENST00000514866","ENSP00000424500","4","154796753","154820415","0"
"Q8IWZ3-1","A0A0A0MQZ8-1","ENST00000297183","ENSP00000297183","5","140526355","140539415","0"
"P12272-1","F5H485-1","ENST00000534890","ENSP00000445157","12","27970010","27963563","1"
"Q8IXQ9-1","F5H481-1","ENST00000539633","ENSP00000445165","12","31661954","31662169","0"
"P48730-1","J3KRS6-1","ENST00000585026","ENSP00000462144","17","82273381","82266850","1"
"O60721-1","F5H483-1","ENST00000544319","ENSP00000445163","15","65624081","65654076","0"
"O60427-1","F5GWE3-1","ENST00000540767","ENSP00000441871","11","61813305","61810748","1"
"Q9HCM1-1","F5H488-1","ENST00000540924","ENSP00000445152","12","31980956","31981060","0"
"Q92698-1","A0A087WWG5-1","ENST00000463715","ENSP00000480207","1","46261269","46261358","0"
"Q9P2Y5-1","E9PK00-1","ENST00000528264","ENSP00000433613","11","75879912","75961549","0"
"Q8TDF6-1","C0LTP6-1","ENST00000618320","ENSP00000481053","19","38426091","38411211","1"
"Q9UPM9-1","J3KSN2-1","ENST00000574508","ENSP00000462565","17","19347312","19347280","1"
"Q9ULV4-1","F8VTT6-1","ENST00000550032","ENSP00000447989","12","108701318","108658861","1"
"Q8TE99-1","B7Z4T2-1","ENST00000502783","ENSP00000422558","3","141278377","141293202","0"
"Q05209-1","H0YC15-1","ENST00000522115","ENSP00000430726","7","77571091","77610828","0"
"Q9ULV5-1","H0YC14-1","ENST00000519224","ENSP00000430724","16","67165839","67167135","0"
"Q15025-1","H0YC17-1","ENST00000517504","ENSP00000430739","5","151039198","151030073","1"
"Q9H0R5-1","F6X827-1","ENST00000489444","ENSP00000437168","1","89020721","89009493","1"
"Q9UQ53-1","H0YC11-1","ENST00000519836","ENSP00000430721","5","179801909","179798009","1"
"P11940-1","H0YC10-1","ENST00000518293","ENSP00000430716","8","100704960","100704300","1"
"Q9UQ53-1","H0YC13-1","ENST00000520875","ENSP00000430723","5","179800597","179798165","1"
"Q75QN2-1","H0YC12-1","ENST00000520315","ENSP00000430722","8","94856963","94866347","0"
"Q96ST8-1","K7EPU8-1","ENST00000591698","ENSP00000467544","19","32959952","32937017","1"
"Q96A58-1","F5GWE9-1","ENST00000537647","ENSP00000441860","12","15217489","15111326","1"
"Q13286-1","Q9UBH5-1","ENST00000566057","ENSP00000456693","16","28491759","28484095","1"
"O14910-1","H0YIA8-1","ENST00000549417","ENSP00000448975","12","80937704","80842054","1"
"P20718-1","A0A0C4DGJ9-1","ENST00000557220","ENSP00000450576","14","24609613","24606606","1"
"P20718-1","P20718-1","ENST00000216338","ENSP00000216338","14","24609613","24606606","1"
"P20718-1","P20718-2","ENST00000382548","ENSP00000371988","14","24609613","24606606","1"
"P20719-1","P20719-1","ENST00000222726","ENSP00000222726","7","27143607","27141838","1"
"Q9BWW4-1","E9PK49-1","ENST00000525990","ENSP00000431654","1","54281473","54243237","1"
"P50897-1","E9PK48-1","ENST00000530704","ENSP00000431655","1","40097238","40089572","1"
"P06737-1","E9PK47-1","ENST00000532462","ENSP00000431657","14","50944403","50858092","1"
"Q7Z5B4-1","E9PK46-1","ENST00000531450","ENSP00000431658","11","8168989","8110908","1"
"Q6PI73-1","A0A0G2JMX0-1","ENST00000613255","ENSP00000480190","19","54243128","54239362","1"
"Q99102-1","A0A0G2JMX1-1","ENST00000610962","ENSP00000482172","3","195789161","195744842","1"
"Q86YD3-1","E9PK43-1","ENST00000525118","ENSP00000431663","11","118531802","118532173","0"
"O95070-1","E9PK42-1","ENST00000484814","ENSP00000431665","11","66288985","66287654","1"
"O60232-1","E9PK41-1","ENST00000526877","ENSP00000431666","11","65570492","65571393","0"
"O75023-1","A0A0G2JMX5-1","ENST00000620244","ENSP00000480208","19","54257803","54251516","1"
"Q5JRK9-1","Q5JRL0-1","ENST00000374974","ENSP00000364113","X","55076042","55078795","0"
"Q8NEE6-1","E7ERH8-1","ENST00000448002","ENSP00000405434","7","103074770","102822199","1"
"Q9H4G0-1","Q4VXN7-1","ENST00000447825","ENSP00000396366","20","36173778","36175715","0"
"Q9NYI0-1","E5RJ29-1","ENST00000523619","ENSP00000430640","8","18872668","18535746","1"
"Q8NHH9-1","F8WEN4-1","ENST00000456736","ENSP00000413216","2","38377260","38318991","1"
"P55327-1","E5RJ27-1","ENST00000521354","ENSP00000430646","8","80171443","80051614","1"
"Q8NHQ9-1","F5H735-1","ENST00000544738","ENSP00000442823","12","123602149","123607641","0"
"P60228-1","E5RJ25-1","ENST00000522887","ENSP00000430649","8","108248702","108242179","1"
"Q8NE09-1","E5RJ23-1","ENST00000520117","ENSP00000429198","8","100131164","100066240","1"
"Q3KR16-1","F5H731-1","ENST00000536531","ENSP00000442836","12","6312227","6318954","0"
"P00488-1","A6PVK5-1","ENST00000431222","ENSP00000416295","6","6320870","6266736","1"
"P48995-1","H7C508-1","ENST00000460401","ENSP00000418708","3","142724565","142748285","0"
"P48995-1","P48995-1","ENST00000476941","ENSP00000419313","3","142724560","142806232","0"
"P48995-1","P48995-2","ENST00000273482","ENSP00000273482","3","142724560","142806232","0"
"P05129-1","M0R0I9-1","ENST00000474397","ENSP00000471271","19","53889737","53891825","0"
"P51956-1","F8VTT4-1","ENST00000551355","ENSP00000447995","13","52156191","52153972","1"
"Q7Z7G0-1","F6R962-1","ENST00000495063","ENSP00000433993","3","100993384","100816662","1"
"Q5VXU9-1","A6PVK7-1","ENST00000394777","ENSP00000378257","9","111759288","111686773","1"
"B1AK53-1","A0A2R8YG57-1","ENST00000477679","ENSP00000495669","1","6451717","6460144","0"
"Q6V0L0-1","A0A096LNL5-1","ENST00000624358","ENSP00000485098","10","93061264","93063196","0"
"Q6V0L0-1","Q6V0L0-1","ENST00000651965","ENSP00000498424","10","93061264","93068694","0"
"P57105-1","P57105-1","ENST00000256366","ENSP00000256366","14","70416963","70372994","1"
"Q9Y6I7-1","J3KTB3-1","ENST00000584114","ENSP00000462900","17","27294396","27309255","0"
"P57103-1","F2Z391-1","ENST00000533541","ENSP00000437103","14","70052091","70048615","1"
"P57103-1","P57103-1","ENST00000381269","ENSP00000370669","14","70168422","70045950","1"
"P57103-1","P57103-2","ENST00000356921","ENSP00000349392","14","70168422","70045950","1"
"P57103-1","P57103-3","ENST00000494208","ENSP00000436332","14","70168422","70052039","1"
"P57103-1","P57103-4","ENST00000394330","ENSP00000377863","14","70052091","70045950","1"
"P57103-1","P57103-5","ENST00000216568","ENSP00000216568","14","70060854","70045950","1"
"P57103-1","P57103-6","ENST00000534137","ENSP00000436688","14","70168422","70045950","1"
"P57103-1","P57103-7","ENST00000357887","ENSP00000350560","14","70168422","70045950","1"
"P60842-1","J3KTB5-1","ENST00000584860","ENSP00000462904","17","7574285","7577619","0"
"Q7RTP6-1","J3KTB6-1","ENST00000584751","ENSP00000462905","22","17810736","17803573","1"
"P11388-1","J3KTB7-1","ENST00000581055","ENSP00000462908","17","40416880","40413481","1"
"Q8TAI7-1","F8W1T5-1","ENST00000550675","ENSP00000447428","12","49069785","49066493","1"
"Q8TAI7-1","Q8TAI7-1","ENST00000301068","ENSP00000301068","12","49069785","49065106","1"
"Q8TAI7-1","Q8TAI7-2","ENST00000550797","ENSP00000446726","12","49069785","49067024","1"
"Q8TAI7-1","C9JQQ1-1","ENST00000420065","ENSP00000409818","12","49069785","49066700","1"
"Q8ND25-1","J3KTB9-1","ENST00000568511","ENSP00000462910","16","75093616","75104887","0"
"P55010-1","H0YLZ1-1","ENST00000558316","ENSP00000453396","14","103335861","103337226","0"
"P31270-1","H0YIA6-1","ENST00000517402","ENSP00000448962","7","27185223","27182798","1"
"Q8N129-1","A0A0J9YXE1-1","ENST00000483756","ENSP00000488362","7","100122799","100122906","0"
"P17612-1","Q15136-1","ENST00000593092","ENSP00000466289","19","14107404","14097549","1"
"Q8N1S5-1","A0A0J9YXE3-1","ENST00000632080","ENSP00000488858","17","72849806","72849636","1"
"P20155-1","D6RI10-1","ENST00000506738","ENSP00000425961","4","56821662","56810142","1"
"Q02040-1","X6RAJ1-1","ENST00000381261","ENSP00000370660","X","1593463","1599618","0"
"Q8N2F6-1","A0A0J9YXE4-1","ENST00000632917","ENSP00000488536","7","103086630","103098550","0"
"Q15131-1","H3BSN8-1","ENST00000565470","ENSP00000456788","16","89694184","89694992","0"
"Q15131-1","D6RHH3-1","ENST00000511415","ENSP00000426102","16","89686711","89689270","0"
"Q15131-1","Q15131-4","ENST00000617879","ENSP00000484357","16","89690606","89695772","0"
"Q15131-1","F8W872-1","ENST00000331006","ENSP00000329957","16","89682478","89695689","0"
"Q15131-1","H3BT74-1","ENST00000564192","ENSP00000457055","16","89690606","89694972","0"
"Q15131-1","Q15131-1","ENST00000353379","ENSP00000338673","16","89686711","89695689","0"
"Q15131-1","D6RA59-1","ENST00000508723","ENSP00000423370","16","89686711","89687665","0"
"Q15131-1","D6REZ2-1","ENST00000502547","ENSP00000421597","16","89686711","89687708","0"
"Q15131-1","Q9UHL7-1","ENST00000510811","ENSP00000455976","16","89686711","89690591","0"
"P14384-1","F8VVI6-1","ENST00000548262","ENSP00000449911","12","68932837","68871807","1"
"A0A0C4DH59-1","A0A0J9YXE9-1","ENST00000633696","ENSP00000488374","7","142484819","142485282","0"
"P17568-1","M0R3B8-1","ENST00000593353","ENSP00000473120","19","14572000","14566834","1"
"P17568-1","P17568-1","ENST00000215565","ENSP00000215565","19","14572000","14566136","1"
"O00116-1","A0A7P0TAU9-1","ENST00000681028","ENSP00000506323","2","177420279","177507994","0"
"Q9BVX2-1","H0YIA4-1","ENST00000548965","ENSP00000448959","12","47964241","47968211","0"
"Q8WX93-1","A0A3B3ISX8-1","ENST00000649826","ENSP00000497440","4","168711581","168891057","0"
"Q7Z4L5-1","A0A7P0T9H7-1","ENST00000681502","ENSP00000505644","2","165953705","165937058","1"
"O00571-1","A0A0J9YVQ7-1","ENST00000616050","ENSP00000487626","X","41345486","41364285","0"
"Q9ULM0-1","H0YLU5-1","ENST00000561057","ENSP00000453343","14","67584111","67585654","0"
"Q6GMV2-1","F8WEJ9-1","ENST00000629411","ENSP00000485790","2","73214267","73219989","0"
"Q14055-1","A0A2R8YFT7-1","ENST00000642679","ENSP00000495407","1","40312751","40312601","1"
"O00453-1","H7C4M3-1","ENST00000464044","ENSP00000417645","6","31587669","31588584","0"
"Q6WRI0-1","H7C4M2-1","ENST00000489791","ENSP00000417627","3","151443150","151425650","1"
"Q9NSK0-1","H7C4M1-1","ENST00000469987","ENSP00000417620","6","43067080","43072190","0"
"Q9H7Z3-1","G3V338-1","ENST00000628832","ENSP00000486385","14","90331904","90312479","1"
"P23381-1","G3V339-1","ENST00000556209","ENSP00000451027","14","100369185","100361811","1"
"O75122-1","H7C4M5-1","ENST00000475576","ENSP00000417666","3","33584798","33573172","1"
"Q9ULI3-1","H7C4M4-1","ENST00000487661","ENSP00000417648","3","125002020","124970655","1"
"Q8WXF7-1","G3V334-1","ENST00000557735","ENSP00000451015","14","50588046","50591048","0"
"P62256-1","H7C4M9-1","ENST00000480245","ENSP00000417709","7","129952531","129865061","1"
"O15204-1","O15204-1","ENST00000256412","ENSP00000256412","8","24384505","24405295","0"
"O15204-1","O15204-2","ENST00000522298","ENSP00000428993","8","24393292","24405295","0"
"O15204-1","E5RK05-1","ENST00000520193","ENSP00000431008","8","24384505","24390163","0"
"O15037-1","G3V331-1","ENST00000556510","ENSP00000451004","14","24430731","24431663","0"
